EU38|skirt/straight/maxi|piece1:Back,outline,4,curve,0.0000,900.0000,143.8200,900.0000,71.9100,900.0000
EU38|skirt/straight/maxi|piece1:Back,outline,5,line,0.0000,0.0000
EU38|skirt/straight/maxi|piece1:Back,outline,6,close
EU38|skirt/straight/maxi|piece1:Back,marking,0,move,62.5167,-2.0000
EU38|skirt/straight/maxi|piece1:Back,marking,1,line,71.5667,130.0000
EU38|skirt/straight/maxi|piece1:Back,marking,2,line,80.6167,-2.0000
EU38|skirt/straight/maxi|piece1:Back,marking,3,move,134.0833,-4.0000
EU38|skirt/straight/maxi|piece1:Back,marking,4,line,143.1333,106.6000
EU38|skirt/straight/maxi|piece1:Back,marking,5,line,152.1833,-4.0000
EU38|skirt/straight/maxi|piece2:Waistband,outline,0,move,0.0000,0.0000
EU38|skirt/straight/maxi|piece2:Waistband,outline,1,line,387.0000,0.0000
EU38|skirt/straight/maxi|piece2:Waistband,outline,2,line,387.0000,80.0000
EU38|skirt/straight/maxi|piece2:Waistband,outline,3,line,0.0000,80.0000
EU38|skirt/straight/maxi|piece2:Waistband,outline,4,close
EU38|skirt/straight/maxi|piece2:Waistband,marking,0,move,0.0000,40.0000
EU38|skirt/straight/maxi|piece2:Waistband,marking,1,line,387.0000,40.0000
EU38|skirt/gathered/mini|fabric,0.6000
EU38|skirt/gathered/mini|piece0:Front,outline,0,move,0.0000,0.0000
EU38|skirt/gathered/mini|piece0:Front,outline,1,line,339.1500,0.0000
EU38|skirt/gathered/mini|piece0:Front,outline,2,line,339.1500,450.0000
EU38|skirt/gathered/mini|piece0:Front,outline,3,line,0.0000,450.0000
EU38|skirt/gathered/mini|piece0:Front,outline,4,close
EU38|skirt/gathered/mini|piece0:Front,marking,0,move,0.0000,18.0000
EU38|skirt/gathered/mini|piece0:Front,marking,1,line,339.1500,18.0000
EU38|skirt/gathered/mini|piece1:Back,outline,0,move,0.0000,0.0000
EU38|skirt/gathered/mini|piece1:Back,outline,1,line,339.1500,0.0000
EU38|skirt/gathered/mini|piece1:Back,outline,2,line,339.1500,450.0000
EU38|skirt/gathered/mini|piece1:Back,outline,3,line,0.0000,450.0000
EU38|skirt/gathered/mini|piece1:Back,outline,4,close
EU38|skirt/gathered/mini|piece1:Back,marking,0,move,0.0000,18.0000
EU38|skirt/gathered/mini|piece1:Back,marking,1,line,339.1500,18.0000
EU38|skirt/gathered/mini|piece2:Waistband,outline,0,move,0.0000,0.0000
EU38|skirt/gathered/mini|piece2:Waistband,outline,1,line,387.0000,0.0000
EU38|skirt/gathered/mini|piece2:Waistband,outline,2,line,387.0000,80.0000
EU38|skirt/gathered/mini|piece2:Waistband,outline,3,line,0.0000,80.0000
EU38|skirt/gathered/mini|piece2:Waistband,outline,4,close
EU38|skirt/gathered/mini|piece2:Waistband,marking,0,move,0.0000,40.0000
EU38|skirt/gathered/mini|piece2:Waistband,marking,1,line,387.0000,40.0000
EU38|skirt/gathered/midi|fabric,0.8000
EU38|skirt/gathered/midi|piece0:Front,outline,0,move,0.0000,0.0000
EU38|skirt/gathered/midi|piece0:Front,outline,1,line,339.1500,0.0000
EU38|skirt/gathered/midi|piece0:Front,outline,2,line,339.1500,650.0000
EU38|skirt/gathered/midi|piece0:Front,outline,3,line,0.0000,650.0000
EU38|skirt/gathered/midi|piece0:Front,outline,4,close
EU38|skirt/gathered/midi|piece0:Front,marking,0,move,0.0000,18.0000
EU38|skirt/gathered/midi|piece0:Front,marking,1,line,339.1500,18.0000
EU38|skirt/gathered/midi|piece1:Back,outline,0,move,0.0000,0.0000
EU38|skirt/gathered/midi|piece1:Back,outline,1,line,339.1500,0.0000
EU38|skirt/gathered/midi|piece1:Back,outline,2,line,339.1500,650.0000
EU38|skirt/gathered/midi|piece1:Back,outline,3,line,0.0000,650.0000
EU38|skirt/gathered/midi|piece1:Back,outline,4,close
EU38|skirt/gathered/midi|piece1:Back,marking,0,move,0.0000,18.0000
EU38|skirt/gathered/midi|piece1:Back,marking,1,line,339.1500,18.0000
EU38|skirt/gathered/midi|piece2:Waistband,outline,0,move,0.0000,0.0000
EU38|skirt/gathered/midi|piece2:Waistband,outline,1,line,387.0000,0.0000
EU38|skirt/gathered/midi|piece2:Waistband,outline,2,line,387.0000,80.0000
EU38|skirt/gathered/midi|piece2:Waistband,outline,3,line,0.0000,80.0000
EU38|skirt/gathered/midi|piece2:Waistband,outline,4,close
EU38|skirt/gathered/midi|piece2:Waistband,marking,0,move,0.0000,40.0000
EU38|skirt/gathered/midi|piece2:Waistband,marking,1,line,387.0000,40.0000
EU38|skirt/gathered/maxi|fabric,1.1000
EU38|skirt/gathered/maxi|piece0:Front,outline,0,move,0.0000,0.0000
EU38|skirt/gathered/maxi|piece0:Front,outline,1,line,339.1500,0.0000
EU38|skirt/gathered/maxi|piece0:Front,outline,2,line,339.1500,900.0000
EU38|skirt/gathered/maxi|piece0:Front,outline,3,line,0.0000,900.0000
EU38|skirt/gathered/maxi|piece0:Front,outline,4,close
EU38|skirt/gathered/maxi|piece0:Front,marking,0,move,0.0000,18.0000
EU38|skirt/gathered/maxi|piece0:Front,marking,1,line,339.1500,18.0000
EU38|skirt/gathered/maxi|piece1:Back,outline,0,move,0.0000,0.0000
EU38|skirt/gathered/maxi|piece1:Back,outline,1,line,339.1500,0.0000
EU38|skirt/gathered/maxi|piece1:Back,outline,2,line,339.1500,900.0000
EU38|skirt/gathered/maxi|piece1:Back,outline,3,line,0.0000,900.0000
EU38|skirt/gathered/maxi|piece1:Back,outline,4,close
EU38|skirt/gathered/maxi|piece1:Back,marking,0,move,0.0000,18.0000
EU38|skirt/gathered/maxi|piece1:Back,marking,1,line,339.1500,18.0000
EU38|skirt/gathered/maxi|piece2:Waistband,outline,0,move,0.0000,0.0000
EU38|skirt/gathered/maxi|piece2:Waistband,outline,1,line,387.0000,0.0000
EU38|skirt/gathered/maxi|piece2:Waistband,outline,2,line,387.0000,80.0000
EU38|skirt/gathered/maxi|piece2:Waistband,outline,3,line,0.0000,80.0000
EU38|skirt/gathered/maxi|piece2:Waistband,outline,4,close
EU38|skirt/gathered/maxi|piece2:Waistband,marking,0,move,0.0000,40.0000
EU38|skirt/gathered/maxi|piece2:Waistband,marking,1,line,387.0000,40.0000
EU38|skirt/halfCircle/mini|fabric,1.6000
EU38|skirt/halfCircle/mini|piece0:Skirt Panel (quarter circle),outline,0,move,227.2733,0.0000
EU38|skirt/halfCircle/mini|piece0:Skirt Panel (quarter circle),outline,1,curve,0.0000,227.2733,227.2733,125.5230,125.5230,227.2733
EU38|skirt/halfCircle/mini|piece0:Skirt Panel (quarter circle),outline,2,line,0.0000,677.2733
EU38|skirt/halfCircle/mini|piece0:Skirt Panel (quarter circle),outline,3,curve,677.2733,0.0000,374.0580,677.2733,677.2733,374.0580
EU38|skirt/halfCircle/mini|piece0:Skirt Panel (quarter circle),outline,4,close
EU38|skirt/halfCircle/mini|piece1:Waistband,outline,0,move,0.0000,0.0000
EU38|skirt/halfCircle/mini|piece1:Waistband,outline,1,line,387.0000,0.0000
EU38|skirt/halfCircle/mini|piece1:Waistband,outline,2,line,387.0000,80.0000
EU38|skirt/halfCircle/mini|piece1:Waistband,outline,3,line,0.0000,80.0000
EU38|skirt/halfCircle/mini|piece1:Waistband,outline,4,close
